tipo,quartos,preço,bairro,cidade,estado,área construida,anunciante,data do anuncio,url,data da coleta,hora da coleta
Terrenos,,R$ 32.000,,Nova Porteirinha,MG,252m²,Adriana Mendes,22/08/2023,https://mg.olx.com.br/regiao-de-montes-claros-e-diamantina/terrenos/venda-de-lote-1224995586,04/Oct/2023,18:52:53
Terrenos,,null,,Nova Porteirinha,MG,,Adriana Mendes,09/08/2023,https://mg.olx.com.br/regiao-de-montes-claros-e-diamantina/terrenos/lotes-em-nova-porteirinha-mg-1215615089,04/Oct/2023,18:52:53
