tipo,quartos,preço,bairro,cidade,estado,área construida,anunciante,data do anuncio,url,data da coleta,hora da coleta
Terrenos,,R$ 59.000,,Orindiúva,SP,,zézim,24/02/2023,https://sp.olx.com.br/regiao-de-sao-jose-do-rio-preto/terrenos/vende-se-terreno-rio-preto-200m2-1151124298,23/Mar/2023,15:32:21
Venda - casa em rua pública,3,R$ 310.000,,Orindiúva,SP,18468m²,Julio,23/02/2023,https://sp.olx.com.br/regiao-de-sao-jose-do-rio-preto/imoveis/casa-1150670066,23/Mar/2023,15:32:21
