tipo,quartos,preço,bairro,cidade,estado,área construida,anunciante,data do anuncio,url,data da coleta,hora da coleta
Terrenos,,R$ 45.000,,Lago da Pedra,MA,,cristianecabariti,06/03/2023,https://ma.olx.com.br/regiao-de-imperatriz-e-caxias/terrenos/vende-se-um-terreno-1155146501,21/Mar/2023,16:18:32
Venda - casa em rua pública,4,R$ 400.000,,Lago da Pedra,MA,168m²,Bruno Kauan,16/03/2023,https://ma.olx.com.br/regiao-de-imperatriz-e-caxias/imoveis/casa-ponto-comercial-e-kitnet-para-vender-1160270496,21/Mar/2023,16:18:33
