tipo,quartos,preço,bairro,cidade,estado,área construida,anunciante,data do anuncio,url,data da coleta,hora da coleta
Venda - casa em rua pública,1,R$ 38.000,Centro,Tartarugalzinho,AP,250m²,neto92518,23/02/2023,https://ap.olx.com.br/amapa/imoveis/casa-nas-pedrinhas-1150752174,20/Mar/2023,23:19:42
Venda - casa em rua pública,0,R$ 10.000,Centro,Tartarugalzinho,AP,,Katrini D.,13/03/2023,https://ap.olx.com.br/amapa/imoveis/vende-se-1158619891,20/Mar/2023,23:19:42
